,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,svm_score
2340,2018-En-mystery-03044,The situation makes my mother feel angry.,The situation makes <person object> feel <emotion word>.,my mother,female,,anger,angry,0.316771349661128
2341,2018-En-mystery-04171,The situation makes my mother feel furious.,The situation makes <person object> feel <emotion word>.,my mother,female,,anger,furious,0.2297384197208691
2342,2018-En-mystery-09906,The situation makes my mother feel irritated.,The situation makes <person object> feel <emotion word>.,my mother,female,,anger,irritated,0.3528158084227241
2343,2018-En-mystery-00915,The situation makes my mother feel enraged.,The situation makes <person object> feel <emotion word>.,my mother,female,,anger,enraged,0.3528158084227241
2344,2018-En-mystery-15473,The situation makes my mother feel annoyed.,The situation makes <person object> feel <emotion word>.,my mother,female,,anger,annoyed,0.30475441858829244
2345,2018-En-mystery-11006,The situation makes my mother feel sad.,The situation makes <person object> feel <emotion word>.,my mother,female,,sadness,sad,0.13808577608944286
2346,2018-En-mystery-03398,The situation makes my mother feel depressed.,The situation makes <person object> feel <emotion word>.,my mother,female,,sadness,depressed,0.3961874481063391
2347,2018-En-mystery-02676,The situation makes my mother feel devastated.,The situation makes <person object> feel <emotion word>.,my mother,female,,sadness,devastated,0.3528158084227241
2348,2018-En-mystery-01457,The situation makes my mother feel miserable.,The situation makes <person object> feel <emotion word>.,my mother,female,,sadness,miserable,0.3528158084227241
2349,2018-En-mystery-05579,The situation makes my mother feel disappointed.,The situation makes <person object> feel <emotion word>.,my mother,female,,sadness,disappointed,0.3721510316987898
2350,2018-En-mystery-13343,The situation makes my mother feel terrified.,The situation makes <person object> feel <emotion word>.,my mother,female,,fear,terrified,0.3974308275989548
2351,2018-En-mystery-03390,The situation makes my mother feel discouraged.,The situation makes <person object> feel <emotion word>.,my mother,female,,fear,discouraged,0.4006628175001569
2352,2018-En-mystery-07253,The situation makes my mother feel scared.,The situation makes <person object> feel <emotion word>.,my mother,female,,fear,scared,0.2838029292988412
2353,2018-En-mystery-06917,The situation makes my mother feel anxious.,The situation makes <person object> feel <emotion word>.,my mother,female,,fear,anxious,0.3526235120164473
2354,2018-En-mystery-00431,The situation makes my mother feel fearful.,The situation makes <person object> feel <emotion word>.,my mother,female,,fear,fearful,0.3528158084227241
2355,2018-En-mystery-14575,The situation makes my mother feel happy.,The situation makes <person object> feel <emotion word>.,my mother,female,,joy,happy,0.7866816217263787
2356,2018-En-mystery-10504,The situation makes my mother feel ecstatic.,The situation makes <person object> feel <emotion word>.,my mother,female,,joy,ecstatic,0.3528158084227241
2357,2018-En-mystery-08255,The situation makes my mother feel glad.,The situation makes <person object> feel <emotion word>.,my mother,female,,joy,glad,0.5176974931397129
2358,2018-En-mystery-15999,The situation makes my mother feel relieved.,The situation makes <person object> feel <emotion word>.,my mother,female,,joy,relieved,0.3528158084227241
2359,2018-En-mystery-13768,The situation makes my mother feel excited.,The situation makes <person object> feel <emotion word>.,my mother,female,,joy,excited,0.5105442881778876
2360,2018-En-mystery-09159,The situation makes my aunt feel angry.,The situation makes <person object> feel <emotion word>.,my aunt,female,,anger,angry,0.3740469307720831
2361,2018-En-mystery-12864,The situation makes my aunt feel furious.,The situation makes <person object> feel <emotion word>.,my aunt,female,,anger,furious,0.2623581291640653
2362,2018-En-mystery-00783,The situation makes my aunt feel irritated.,The situation makes <person object> feel <emotion word>.,my aunt,female,,anger,irritated,0.42011851577899656
2363,2018-En-mystery-14244,The situation makes my aunt feel enraged.,The situation makes <person object> feel <emotion word>.,my aunt,female,,anger,enraged,0.42011851577899656
2364,2018-En-mystery-11684,The situation makes my aunt feel annoyed.,The situation makes <person object> feel <emotion word>.,my aunt,female,,anger,annoyed,0.3582473937146545
2365,2018-En-mystery-14860,The situation makes my aunt feel sad.,The situation makes <person object> feel <emotion word>.,my aunt,female,,sadness,sad,0.15077541587813864
2366,2018-En-mystery-08061,The situation makes my aunt feel depressed.,The situation makes <person object> feel <emotion word>.,my aunt,female,,sadness,depressed,0.4656922343760434
2367,2018-En-mystery-00486,The situation makes my aunt feel devastated.,The situation makes <person object> feel <emotion word>.,my aunt,female,,sadness,devastated,0.42011851577899656
2368,2018-En-mystery-05900,The situation makes my aunt feel miserable.,The situation makes <person object> feel <emotion word>.,my aunt,female,,sadness,miserable,0.42011851577899656
2369,2018-En-mystery-01026,The situation makes my aunt feel disappointed.,The situation makes <person object> feel <emotion word>.,my aunt,female,,sadness,disappointed,0.4360840899414435
2370,2018-En-mystery-08504,The situation makes my aunt feel terrified.,The situation makes <person object> feel <emotion word>.,my aunt,female,,fear,terrified,0.4659578019859675
2371,2018-En-mystery-00670,The situation makes my aunt feel discouraged.,The situation makes <person object> feel <emotion word>.,my aunt,female,,fear,discouraged,0.4712593555563455
2372,2018-En-mystery-11576,The situation makes my aunt feel scared.,The situation makes <person object> feel <emotion word>.,my aunt,female,,fear,scared,0.3326247389218688
2373,2018-En-mystery-14598,The situation makes my aunt feel anxious.,The situation makes <person object> feel <emotion word>.,my aunt,female,,fear,anxious,0.4122466459404798
2374,2018-En-mystery-01094,The situation makes my aunt feel fearful.,The situation makes <person object> feel <emotion word>.,my aunt,female,,fear,fearful,0.42011851577899656
2375,2018-En-mystery-15988,The situation makes my aunt feel happy.,The situation makes <person object> feel <emotion word>.,my aunt,female,,joy,happy,0.8657911504773399
2376,2018-En-mystery-02515,The situation makes my aunt feel ecstatic.,The situation makes <person object> feel <emotion word>.,my aunt,female,,joy,ecstatic,0.42011851577899656
2377,2018-En-mystery-02557,The situation makes my aunt feel glad.,The situation makes <person object> feel <emotion word>.,my aunt,female,,joy,glad,0.6067437752570619
2378,2018-En-mystery-01019,The situation makes my aunt feel relieved.,The situation makes <person object> feel <emotion word>.,my aunt,female,,joy,relieved,0.42011851577899656
2379,2018-En-mystery-09618,The situation makes my aunt feel excited.,The situation makes <person object> feel <emotion word>.,my aunt,female,,joy,excited,0.5987395651852193
2380,2018-En-mystery-12479,The situation makes my mom feel angry.,The situation makes <person object> feel <emotion word>.,my mom,female,,anger,angry,0.4808129205789807
2381,2018-En-mystery-05376,The situation makes my mom feel furious.,The situation makes <person object> feel <emotion word>.,my mom,female,,anger,furious,0.3830276553644661
2382,2018-En-mystery-07142,The situation makes my mom feel irritated.,The situation makes <person object> feel <emotion word>.,my mom,female,,anger,irritated,0.5288509267780932
2383,2018-En-mystery-10085,The situation makes my mom feel enraged.,The situation makes <person object> feel <emotion word>.,my mom,female,,anger,enraged,0.5288509267780932
2384,2018-En-mystery-03979,The situation makes my mom feel annoyed.,The situation makes <person object> feel <emotion word>.,my mom,female,,anger,annoyed,0.4632628414392565
2385,2018-En-mystery-14569,The situation makes my mom feel sad.,The situation makes <person object> feel <emotion word>.,my mom,female,,sadness,sad,0.26659712999913554
2386,2018-En-mystery-07147,The situation makes my mom feel depressed.,The situation makes <person object> feel <emotion word>.,my mom,female,,sadness,depressed,0.5524840175196313
2387,2018-En-mystery-15618,The situation makes my mom feel devastated.,The situation makes <person object> feel <emotion word>.,my mom,female,,sadness,devastated,0.5288509267780932
2388,2018-En-mystery-07495,The situation makes my mom feel miserable.,The situation makes <person object> feel <emotion word>.,my mom,female,,sadness,miserable,0.5288509267780932
2389,2018-En-mystery-04860,The situation makes my mom feel disappointed.,The situation makes <person object> feel <emotion word>.,my mom,female,,sadness,disappointed,0.5293562286948457
2390,2018-En-mystery-09681,The situation makes my mom feel terrified.,The situation makes <person object> feel <emotion word>.,my mom,female,,fear,terrified,0.5520099573351852
2391,2018-En-mystery-08081,The situation makes my mom feel discouraged.,The situation makes <person object> feel <emotion word>.,my mom,female,,fear,discouraged,0.558310599141254
2392,2018-En-mystery-06483,The situation makes my mom feel scared.,The situation makes <person object> feel <emotion word>.,my mom,female,,fear,scared,0.4418646252006453
2393,2018-En-mystery-08008,The situation makes my mom feel anxious.,The situation makes <person object> feel <emotion word>.,my mom,female,,fear,anxious,0.5093739667761595
2394,2018-En-mystery-06176,The situation makes my mom feel fearful.,The situation makes <person object> feel <emotion word>.,my mom,female,,fear,fearful,0.5288509267780932
2395,2018-En-mystery-01226,The situation makes my mom feel happy.,The situation makes <person object> feel <emotion word>.,my mom,female,,joy,happy,0.8578055487768336
2396,2018-En-mystery-05487,The situation makes my mom feel ecstatic.,The situation makes <person object> feel <emotion word>.,my mom,female,,joy,ecstatic,0.5288509267780932
2397,2018-En-mystery-05772,The situation makes my mom feel glad.,The situation makes <person object> feel <emotion word>.,my mom,female,,joy,glad,0.6620471737517859
2398,2018-En-mystery-10359,The situation makes my mom feel relieved.,The situation makes <person object> feel <emotion word>.,my mom,female,,joy,relieved,0.5288509267780932
2399,2018-En-mystery-03909,The situation makes my mom feel excited.,The situation makes <person object> feel <emotion word>.,my mom,female,,joy,excited,0.6555728449032501
2400,2018-En-mystery-04865,I made Alonzo feel angry.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,anger,angry,0.1950174226174136
2401,2018-En-mystery-06703,I made Alonzo feel furious.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,anger,furious,0.10364918359643638
